"name","pos","age","date","team","home.game","opponent","result","week","day","game","year","week.1","passYds","passTds","passInt","rushYds","rushTds","rec","recYds","recTds"
"VINCENTBROWN","WR","25-316","2014-12-07","OAK",FALSE,"SFO","W 24-13",14,"Sun",13,2014,14,NA,NA,NA,NA,NA,1,20,0
"VINCENTJACKSON","WR","31-327","2014-12-07","TAM",TRUE,"DET","L 17-34",14,"Sun",13,2014,14,NA,NA,NA,NA,NA,10,159,0
"WESWELKER","WR","33-220","2014-12-07","DEN",FALSE,"BUF","W 24-17",14,"Sun",13,2014,14,NA,NA,NA,NA,NA,6,82,0
"WILLTAUFOOU","WR","28-171","2014-12-07","JAX",FALSE,"HOU","L 13-27",14,"Sun",13,2014,14,NA,NA,NA,NA,NA,1,0,0
"WILLTUKUAFU","WR","30-338","2014-12-07","SEA",TRUE,"PHI","W 24-14",14,"Sun",13,2014,14,NA,NA,NA,NA,NA,1,4,0
"ZACHERTZ","WR","24-027","2014-12-07","PHI",FALSE,"SEA","L 14-24",14,"Sun",13,2014,14,NA,NA,NA,NA,NA,2,39,1
"ZACHMETTENBERGER","QB","23-144","2014-12-07","TEN",FALSE,"NYG","L 7-36",14,"Sun",13,2014,14,125,0,1,-1,0,NA,NA,NA
"AARONRODGERS","QB","31-012","2014-12-14","GNB",TRUE,"BUF","L 13-21",15,"Sun",14,2014,15,185,0,2,27,0,NA,NA,NA
"AJGREEN","WR","26-136","2014-12-14","CIN",TRUE,"CLE","W 30-0",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,5,49,0
"ALBERTWILSON","WR","22-155","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,69,0
"ALEXSMITH","QB","30-221","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,297,2,0,17,0,NA,NA,NA
"ALFONSOSMITH","RB","27-325","2014-12-14","SFO",TRUE,"SEA","L 7-17",15,"Sun",14,2014,15,NA,NA,NA,6,0,NA,NA,NA
"ALFREDBLUE","RB","23-231","2014-12-14","HOU",TRUE,"IND","L 10-17",15,"Sun",14,2014,15,NA,NA,NA,26,0,NA,NA,NA
"ALFREDMORRIS","RB","26-002","2014-12-14","WAS",TRUE,"NYG","L 13-24",15,"Sun",14,2014,15,NA,NA,NA,49,0,NA,NA,NA
"ALLENHURNS","WR","23-032","2014-12-14","JAX",TRUE,"BAL","L 12-20",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,6,70,0
"ALSHONJEFFERY","WR","24-299","2014-12-15","CHI",FALSE,"NOR","L 15-31",15,"Mon",14,2014,15,NA,NA,NA,NA,NA,4,78,1
"ANDREHOLMES","WR","26-181","2014-12-14","OAK",TRUE,"KAN","L 13-31",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,5,70,0
"ANDREROBERTS","WR","26-339","2014-12-14","WAS",TRUE,"NYG","L 13-24",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,81,0
"ANDREWHAWKINS","WR","28-279","2014-12-14","CLE",FALSE,"CIN","L 0-30",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,7,0
"ANDREWILLIAMS","RB","22-108","2014-12-14","NYG",FALSE,"WAS","W 24-13",15,"Sun",14,2014,15,NA,NA,NA,44,0,1,9,0
"ANDREWLUCK","QB","25-093","2014-12-14","IND",FALSE,"HOU","W 17-10",15,"Sun",14,2014,15,187,2,1,18,0,NA,NA,NA
"ANDREWQUARLESS","WR","26-069","2014-12-14","GNB",TRUE,"BUF","L 13-21",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,7,0
"ANDYDALTON","QB","27-046","2014-12-14","CIN",TRUE,"CLE","W 30-0",15,"Sun",14,2014,15,117,0,1,3,0,NA,NA,NA
"ANQUANBOLDIN","WR","34-072","2014-12-14","SFO",TRUE,"SEA","L 7-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,23,0
"ANTHONYDIXON","RB","27-081","2014-12-14","BUF",FALSE,"GNB","W 21-13",15,"Sun",14,2014,15,NA,NA,NA,26,0,1,5,0
"ANTHONYFASANO","WR","30-238","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,2,0
"ANTHONYSHERMAN","WR","26-003","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,1,0
"ANTONIOBROWN","WR","26-157","2014-12-14","PIT",TRUE,"ATL","W 27-20",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,10,123,0
"ANTONIOGATES","WR","34-179","2014-12-14","SDG",FALSE,"DEN","L 10-22",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,6,54,1
"ARIANFOSTER","RB","28-112","2014-12-14","HOU",TRUE,"IND","L 10-17",15,"Sun",14,2014,15,NA,NA,NA,99,0,3,18,0
"BENNYCUNNINGHAM","RB","24-157","2014-12-11","STL",FALSE,"ARI","L 6-12",15,"Thu",14,2014,15,NA,NA,NA,4,0,3,23,0
"BENROETHLISBERGER","QB","32-287","2014-12-14","PIT",TRUE,"ATL","W 27-20",15,"Sun",14,2014,15,360,0,0,-2,0,NA,NA,NA
"BENTATE","RB","26-115","2014-12-14","MIN",TRUE,"DET","L 14-16",15,"Sun",14,2014,15,NA,NA,NA,8,0,NA,NA,NA
"BENWATSON","WR","33-362","2014-12-15","NOR",TRUE,"CHI","W 31-15",15,"Mon",14,2014,15,NA,NA,NA,NA,NA,1,5,0
"BERNARDPIERCE","RB","24-218","2014-12-14","BAL",FALSE,"JAX","W 20-12",15,"Sun",14,2014,15,NA,NA,NA,37,0,NA,NA,NA
"BILALPOWELL","RB","26-048","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,NA,NA,NA,8,0,2,10,0
"BISHOPSANKEY","RB","22-090","2014-12-14","TEN",FALSE,"NYJ","L 11-16",15,"Sun",14,2014,15,NA,NA,NA,8,0,1,18,0
"BLAKEBORTLES","QB","22-363","2014-12-14","JAX",TRUE,"BAL","L 12-20",15,"Sun",14,2014,15,210,0,1,2,0,NA,NA,NA
"BRANDENOLIVER","RB","23-221","2014-12-14","SDG",FALSE,"DEN","L 10-22",15,"Sun",14,2014,15,NA,NA,NA,26,0,4,44,0
"BRANDONGIBSON","WR","27-123","2014-12-14","MIA",TRUE,"NWE","L 13-41",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,29,0
"BRANDONLAFELL","WR","28-040","2014-12-14","NWE",FALSE,"MIA","W 41-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,6,66,0
"BRANDONLLOYD","WR","33-162","2014-12-14","SFO",TRUE,"SEA","L 7-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,12,0
"BRENTCELEK","WR","29-323","2014-12-14","PHI",FALSE,"DAL","L 27-38",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,4,52,0
"BRICEBUTLER","WR","24-319","2014-12-14","OAK",TRUE,"KAN","L 13-31",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,23,0
"BROCKOSWEILER","QB","24-022","2014-12-14","DEN",TRUE,"SDG","W 22-10",15,"Sun",14,2014,15,0,0,0,-1,0,NA,NA,NA
"BRUCEMILLER","RB","27-130","2014-12-14","SFO",TRUE,"SEA","L 7-17",15,"Sun",14,2014,15,NA,NA,NA,4,0,4,56,0
"BRYANANGER","QB","26-069","2014-12-14","JAX",TRUE,"BAL","L 12-20",15,"Sun",14,2014,15,19,0,0,NA,NA,NA,NA,NA
"BRYCEBROWN","RB","23-214","2014-12-14","BUF",FALSE,"GNB","W 21-13",15,"Sun",14,2014,15,NA,NA,NA,20,0,1,40,0
"CALVINJOHNSON","WR","29-076","2014-12-14","DET",FALSE,"MIN","W 16-14",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,4,53,0
"CARLOSHYDE","RB","24-085","2014-12-14","SFO",TRUE,"SEA","L 7-17",15,"Sun",14,2014,15,NA,NA,NA,55,0,NA,NA,NA
"CECILSHORTS","WR","26-357","2014-12-14","JAX",TRUE,"BAL","L 12-20",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,6,76,0
"CHARLESCLAY","WR","25-304","2014-12-14","MIA",TRUE,"NWE","L 13-41",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,6,59,0
"CHARLESJOHNSON","WR","25-290","2014-12-14","MIN",TRUE,"DET","L 14-16",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,5,72,0
"CHARLESSIMS","RB","24-086","2014-12-14","TAM",TRUE,"CAR","L 17-19",15,"Sun",14,2014,15,NA,NA,NA,34,0,3,45,0
"CHARLIEWHITEHURST","QB","32-130","2014-12-14","TEN",FALSE,"NYJ","L 11-16",15,"Sun",14,2014,15,203,0,0,9,0,NA,NA,NA
"CHASEDANIEL","QB","28-068","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,0,0,0,-1,0,NA,NA,NA
"CHASEFORD","WR","24-148","2014-12-14","MIN",TRUE,"DET","L 14-16",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,7,0
"CHRISHOGAN","WR","26-051","2014-12-14","BUF",FALSE,"GNB","W 21-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,6,0
"CHRISIVORY","RB","26-267","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,NA,NA,NA,25,1,1,1,0
"CHRISJOHNSON","RB","29-082","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,NA,NA,NA,55,0,NA,NA,NA
"CHRISOWUSU","WR","24-342","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,8,0
"CHRISPOLK","RB","24-363","2014-12-14","PHI",FALSE,"DAL","L 27-38",15,"Sun",14,2014,15,NA,NA,NA,6,2,NA,NA,NA
"CHRISTHOMPSON","RB","24-055","2014-12-14","WAS",TRUE,"NYG","L 13-24",15,"Sun",14,2014,15,NA,NA,NA,12,0,3,22,1
"CHRISTINEMICHAEL","RB","24-035","2014-12-14","SEA",FALSE,"SFO","W 17-7",15,"Sun",14,2014,15,NA,NA,NA,1,0,NA,NA,NA
"CJANDERSON","RB","23-307","2014-12-14","DEN",TRUE,"SDG","W 22-10",15,"Sun",14,2014,15,NA,NA,NA,85,0,2,11,0
"COBYFLEENER","WR","26-085","2014-12-14","IND",FALSE,"HOU","W 17-10",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,32,0
"COLEBEASLEY","WR","25-232","2014-12-14","DAL",TRUE,"PHI","W 38-27",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,4,42,0
"COLINKAEPERNICK","QB","27-041","2014-12-14","SFO",TRUE,"SEA","L 7-17",15,"Sun",14,2014,15,141,0,0,46,0,NA,NA,NA
"COLTMCCOY","QB","28-100","2014-12-14","WAS",TRUE,"NYG","L 13-24",15,"Sun",14,2014,15,39,0,0,24,0,NA,NA,NA
"CORDARRELLEPATTERSON","WR","23-272","2014-12-14","MIN",TRUE,"DET","L 14-16",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,16,0
"COREYWASHINGTON","WR","22-350","2014-12-14","NYG",FALSE,"WAS","W 24-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,4,0
"CORYHARKEY","WR","24-177","2014-12-11","STL",FALSE,"ARI","L 6-12",15,"Thu",14,2014,15,NA,NA,NA,NA,NA,1,21,0
"CROCKETTGILLMORE","WR","23-028","2014-12-14","BAL",FALSE,"JAX","W 20-12",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,37,0
"DAMARISJOHNSON","WR","25-022","2014-12-14","HOU",TRUE,"IND","L 10-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,21,0
"DAMIENWILLIAMS","WR","","2014-12-14","MIA",TRUE,"NWE","L 13-41",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,9,0
"DANHERRON","RB","25-268","2014-12-14","IND",FALSE,"HOU","W 17-10",15,"Sun",14,2014,15,NA,NA,NA,60,0,2,12,0
"DANIELFELLS","WR","31-082","2014-12-14","NYG",FALSE,"WAS","W 24-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,16,0
"DANIELTHOMAS","RB","27-046","2014-12-14","MIA",TRUE,"NWE","L 13-41",15,"Sun",14,2014,15,NA,NA,NA,5,0,2,20,0
"DANNYAMENDOLA","WR","29-042","2014-12-14","NWE",FALSE,"MIA","W 41-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,11,0
"DANNYMCCRAY","RB","26-280","2014-12-15","CHI",FALSE,"NOR","L 15-31",15,"Mon",14,2014,15,NA,NA,NA,2,0,NA,NA,NA
"DANTEROSARIO","WR","30-051","2014-12-15","CHI",FALSE,"NOR","L 15-31",15,"Mon",14,2014,15,NA,NA,NA,NA,NA,1,4,0
"DARRELYOUNG","RB","27-250","2014-12-14","WAS",TRUE,"NYG","L 13-24",15,"Sun",14,2014,15,NA,NA,NA,3,0,1,2,0
"DARRENFELLS","WR","28-233","2014-12-11","ARI",TRUE,"STL","W 12-6",15,"Thu",14,2014,15,NA,NA,NA,NA,NA,1,6,0
"DARRENMCFADDEN","RB","27-109","2014-12-14","OAK",TRUE,"KAN","L 13-31",15,"Sun",14,2014,15,NA,NA,NA,13,0,NA,NA,NA
"DARRENSPROLES","RB","31-177","2014-12-14","PHI",FALSE,"DAL","L 27-38",15,"Sun",14,2014,15,NA,NA,NA,5,1,2,8,0
"DAVANTEADAMS","WR","21-355","2014-12-14","GNB",TRUE,"BUF","L 13-21",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,6,0
"DEANDREHOPKINS","WR","22-191","2014-12-14","HOU",TRUE,"IND","L 10-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,5,77,0
"DEANTHONYTHOMAS","RB","21-343","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,NA,NA,NA,14,0,1,5,0
"DELANIEWALKER","WR","30-124","2014-12-14","TEN",FALSE,"NYJ","L 11-16",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,4,93,0
"DEMARCOMURRAY","RB","26-305","2014-12-14","DAL",TRUE,"PHI","W 38-27",15,"Sun",14,2014,15,NA,NA,NA,81,2,1,3,0
"DEMARYIUSTHOMAS","WR","26-354","2014-12-14","DEN",TRUE,"SDG","W 22-10",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,6,123,1
"DEREKANDERSON","QB","31-182","2014-12-14","CAR",FALSE,"TAM","W 19-17",15,"Sun",14,2014,15,277,1,0,14,0,NA,NA,NA
"DEREKCARR","QB","23-261","2014-12-14","OAK",TRUE,"KAN","L 13-31",15,"Sun",14,2014,15,222,1,0,0,0,NA,NA,NA
"DESEANJACKSON","RB","28-013","2014-12-14","WAS",TRUE,"NYG","L 13-24",15,"Sun",14,2014,15,NA,NA,NA,9,0,3,15,0
"DEVIERPOSEY","WR","25-309","2014-12-14","HOU",TRUE,"IND","L 10-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,30,0
"DEVINHESTER","WR","32-040","2014-12-14","ATL",FALSE,"PIT","L 20-27",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,5,85,1
"DEVONTAFREEMAN","RB","22-274","2014-12-14","ATL",FALSE,"PIT","L 20-27",15,"Sun",14,2014,15,NA,NA,NA,21,0,1,9,0
"DEXTERMCCLUSTER","RB","25-111","2014-12-14","TEN",FALSE,"NYJ","L 11-16",15,"Sun",14,2014,15,NA,NA,NA,15,0,2,8,0
"DEZBRYANT","WR","26-040","2014-12-14","DAL",TRUE,"PHI","W 38-27",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,6,114,3
"DONALDBROWN","RB","27-247","2014-12-14","SDG",FALSE,"DEN","L 10-22",15,"Sun",14,2014,15,NA,NA,NA,18,0,4,38,0
"DOUGBALDWIN","WR","26-084","2014-12-14","SEA",FALSE,"SFO","W 17-7",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,53,0
"DOUGMARTIN","RB","25-335","2014-12-14","TAM",TRUE,"CAR","L 17-19",15,"Sun",14,2014,15,NA,NA,NA,96,0,1,3,0
"DREWBREES","QB","35-334","2014-12-15","NOR",TRUE,"CHI","W 31-15",15,"Mon",14,2014,15,375,3,0,2,0,NA,NA,NA
"DREWSTANTON","QB","30-218","2014-12-11","ARI",TRUE,"STL","W 12-6",15,"Thu",14,2014,15,109,0,0,3,0,NA,NA,NA
"DWAYNEALLEN","WR","24-293","2014-12-14","IND",FALSE,"HOU","W 17-10",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,16,1
"DWAYNEBOWE","WR","30-084","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,69,0
"EDDIELACY","RB","23-347","2014-12-14","GNB",TRUE,"BUF","L 13-21",15,"Sun",14,2014,15,NA,NA,NA,97,1,2,11,0
"EDDIEROYAL","WR","28-207","2014-12-14","SDG",FALSE,"DEN","L 10-22",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,27,0
"ELIMANNING","QB","33-345","2014-12-14","NYG",FALSE,"WAS","W 24-13",15,"Sun",14,2014,15,250,3,0,NA,NA,NA,NA,NA
"EMMANUELSANDERS","WR","27-272","2014-12-14","DEN",TRUE,"SDG","W 22-10",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,53,0
"ERICDECKER","WR","27-274","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,7,100,0
"ERICEBRON","WR","21-248","2014-12-14","DET",FALSE,"MIN","W 16-14",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,11,0
"ERIKLORIG","RB","28-028","2014-12-15","NOR",TRUE,"CHI","W 31-15",15,"Mon",14,2014,15,NA,NA,NA,1,0,NA,NA,NA
"FOZZYWHITTAKER","RB","25-315","2014-12-14","CAR",FALSE,"TAM","W 19-17",15,"Sun",14,2014,15,NA,NA,NA,13,0,NA,NA,NA
"FRANKGORE","RB","31-214","2014-12-14","SFO",TRUE,"SEA","L 7-17",15,"Sun",14,2014,15,NA,NA,NA,29,1,NA,NA,NA
"FRANKIEHAMMOND","WR","24-300","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,7,0
"FREDJACKSON","RB","33-297","2014-12-14","BUF",FALSE,"GNB","W 21-13",15,"Sun",14,2014,15,NA,NA,NA,71,0,3,27,0
"GARRETTCELEK","WR","26-199","2014-12-14","SFO",TRUE,"SEA","L 7-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,31,0
"GENOSMITH","QB","24-065","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,179,1,0,16,0,NA,NA,NA
"GIOVANIBERNARD","RB","23-022","2014-12-14","CIN",TRUE,"CLE","W 30-0",15,"Sun",14,2014,15,NA,NA,NA,79,0,3,24,0
"GOLDENTATE","RB","26-134","2014-12-14","DET",FALSE,"MIN","W 16-14",15,"Sun",14,2014,15,NA,NA,NA,5,0,7,38,1
"GREGJENNINGS","WR","31-084","2014-12-14","MIN",TRUE,"DET","L 14-16",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,43,1
"GREGOLSEN","WR","29-278","2014-12-14","CAR",FALSE,"TAM","W 19-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,10,110,0
"HAKEEMNICKS","WR","26-334","2014-12-14","IND",FALSE,"HOU","W 17-10",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,44,1
"HARRYDOUGLAS","WR","30-089","2014-12-14","ATL",FALSE,"PIT","L 20-27",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,10,131,0
"HEATHMILLER","WR","32-053","2014-12-14","PIT",TRUE,"ATL","W 27-20",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,4,68,0
"HENRYHYNOSKI","RB","25-349","2014-12-14","NYG",FALSE,"WAS","W 24-13",15,"Sun",14,2014,15,NA,NA,NA,2,0,NA,NA,NA
"ISAIAHCROWELL","RB","21-340","2014-12-14","CLE",FALSE,"CIN","L 0-30",15,"Sun",14,2014,15,NA,NA,NA,17,0,2,10,0
"JACEAMARO","WR","22-171","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,20,0
"JACQUIZZRODGERS","RB","24-311","2014-12-14","ATL",FALSE,"PIT","L 20-27",15,"Sun",14,2014,15,NA,NA,NA,3,0,1,12,0
"JAKELOCKER","QB","26-182","2014-12-14","TEN",FALSE,"NYJ","L 11-16",15,"Sun",14,2014,15,57,0,0,7,0,NA,NA,NA
"JAMAALCHARLES","RB","27-352","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,NA,NA,NA,52,0,1,1,0
"JAMESHANNA","WR","25-153","2014-12-14","DAL",TRUE,"PHI","W 38-27",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,12,0
"JAMESJONES","WR","30-258","2014-12-14","OAK",TRUE,"KAN","L 13-31",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,8,57,1
"JAMESSTARKS","RB","28-292","2014-12-14","GNB",TRUE,"BUF","L 13-21",15,"Sun",14,2014,15,NA,NA,NA,19,0,1,10,0
"JAREDCOOK","WR","27-248","2014-12-11","STL",FALSE,"ARI","L 6-12",15,"Thu",14,2014,15,NA,NA,NA,NA,NA,3,22,0
"JARIUSWRIGHT","WR","25-019","2014-12-14","MIN",TRUE,"DET","L 14-16",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,4,49,0
"JARVISLANDRY","WR","22-016","2014-12-14","MIA",TRUE,"NWE","L 13-41",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,8,99,0
"JASONAVANT","WR","31-238","2014-12-14","KAN",FALSE,"OAK","W 31-13",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,14,0
"JASONWITTEN","WR","32-222","2014-12-14","DAL",TRUE,"PHI","W 38-27",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,7,69,0
"JAYCUTLER","QB","31-230","2014-12-15","CHI",FALSE,"NOR","L 15-31",15,"Mon",14,2014,15,194,2,3,20,0,NA,NA,NA
"JEFFCUMBERLAND","WR","27-226","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,2,22,0
"JEREMYHILL","RB","22-055","2014-12-14","CIN",TRUE,"CLE","W 30-0",15,"Sun",14,2014,15,NA,NA,NA,148,2,1,4,0
"JEREMYMACLIN","WR","26-217","2014-12-14","PHI",FALSE,"DAL","L 27-38",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,4,98,0
"JEREMYSTEWART","RB","25-298","2014-12-14","DEN",TRUE,"SDG","W 22-10",15,"Sun",14,2014,15,NA,NA,NA,16,0,NA,NA,NA
"JERMAINEKEARSE","WR","24-311","2014-12-14","SEA",FALSE,"SFO","W 17-7",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,5,78,0
"JERRICHOCOTCHERY","WR","32-181","2014-12-14","CAR",FALSE,"TAM","W 19-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,5,47,1
"JIMMYGRAHAM","WR","28-021","2014-12-15","NOR",TRUE,"CHI","W 31-15",15,"Mon",14,2014,15,NA,NA,NA,NA,NA,5,87,0
"JOEBANYARD","RB","26-032","2014-12-14","MIN",TRUE,"DET","L 14-16",15,"Sun",14,2014,15,NA,NA,NA,2,0,NA,NA,NA
"JOEFLACCO","QB","29-332","2014-12-14","BAL",FALSE,"JAX","W 20-12",15,"Sun",14,2014,15,221,1,0,8,0,NA,NA,NA
"JOHNBROWN","WR","24-252","2014-12-11","ARI",TRUE,"STL","W 12-6",15,"Thu",14,2014,15,NA,NA,NA,NA,NA,2,22,0
"JOHNCARLSON","WR","30-213","2014-12-11","ARI",TRUE,"STL","W 12-6",15,"Thu",14,2014,15,NA,NA,NA,NA,NA,1,11,0
"JOHNCONNER","RB","27-189","2014-12-14","NYJ",TRUE,"TEN","W 16-11",15,"Sun",14,2014,15,NA,NA,NA,0,0,1,9,1
"JOHNNYMANZIEL","QB","22-008","2014-12-14","CLE",FALSE,"CIN","L 0-30",15,"Sun",14,2014,15,80,0,2,13,0,NA,NA,NA
"JOIQUEBELL","RB","28-132","2014-12-14","DET",FALSE,"MIN","W 16-14",15,"Sun",14,2014,15,NA,NA,NA,62,0,4,41,0
"JONASGRAY","RB","24-170","2014-12-14","NWE",FALSE,"MIA","W 41-13",15,"Sun",14,2014,15,NA,NA,NA,62,0,1,7,0
"JONATHANSTEWART","RB","27-268","2014-12-14","CAR",FALSE,"TAM","W 19-17",15,"Sun",14,2014,15,NA,NA,NA,75,0,1,6,0
"JORDANCAMERON","WR","26-129","2014-12-14","CLE",FALSE,"CIN","L 0-30",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,4,0
"JORDANREED","WR","24-164","2014-12-14","WAS",TRUE,"NYG","L 13-24",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,13,0
"JORDANTODMAN","RB","24-293","2014-12-14","JAX",TRUE,"BAL","L 12-20",15,"Sun",14,2014,15,NA,NA,NA,7,0,1,19,0
"JORDYNELSON","WR","29-197","2014-12-14","GNB",TRUE,"BUF","L 13-21",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,5,55,0
"JOSEPHRANDLE","RB","22-350","2014-12-14","DAL",TRUE,"PHI","W 38-27",15,"Sun",14,2014,15,NA,NA,NA,13,0,NA,NA,NA
"JOSHGORDON","WR","23-245","2014-12-14","CLE",FALSE,"CIN","L 0-30",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,48,0
"JOSHHILL","WR","24-208","2014-12-15","NOR",TRUE,"CHI","W 31-15",15,"Mon",14,2014,15,NA,NA,NA,NA,NA,2,15,2
"JOSHHUFF","WR","23-061","2014-12-14","PHI",FALSE,"DAL","L 27-38",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,44,0
"JOSHMCCOWN","QB","35-163","2014-12-14","TAM",TRUE,"CAR","L 17-19",15,"Sun",14,2014,15,154,1,1,21,1,NA,NA,NA
"JOSHMORGAN","RB","29-178","2014-12-15","CHI",FALSE,"NOR","L 15-31",15,"Mon",14,2014,15,NA,NA,NA,21,0,NA,NA,NA
"JULIANEDELMAN","RB","28-206","2014-12-14","NWE",FALSE,"MIA","W 41-13",15,"Sun",14,2014,15,NA,NA,NA,6,0,7,88,1
"JULIUSTHOMAS","WR","26-170","2014-12-14","DEN",TRUE,"SDG","W 22-10",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,1,30,0
"JUSTINFORSETT","RB","29-061","2014-12-14","BAL",FALSE,"JAX","W 20-12",15,"Sun",14,2014,15,NA,NA,NA,48,0,1,-1,0
"JUWANTHOMPSON","RB","22-215","2014-12-14","DEN",TRUE,"SDG","W 22-10",15,"Sun",14,2014,15,NA,NA,NA,14,0,NA,NA,NA
"KADEEMCAREY","RB","22-046","2014-12-15","CHI",FALSE,"NOR","L 15-31",15,"Mon",14,2014,15,NA,NA,NA,4,0,3,39,0
"KEENANALLEN","WR","22-231","2014-12-14","SDG",FALSE,"DEN","L 10-22",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,3,18,0
"KELVINBENJAMIN","WR","23-312","2014-12-14","CAR",FALSE,"TAM","W 19-17",15,"Sun",14,2014,15,NA,NA,NA,NA,NA,8,104,0
